city_name,country,city_lat,city_lon,population,max_temp_ctrl,max_temp_ssp,temp_diff,timestamp_ctrl,timestamp_ssp,time_idx_ctrl,time_idx_ssp,cell_idx_ctrl,cell_idx_ssp,lat_ctrl,lon_ctrl,lat_ssp,lon_ssp
Stuttgart,Germany,48.7799799,9.1999963,2944700,34.83522949218752,47.9182067871094,13.082977294921875,1955-08-02T15:00:00.000000000,2090-08-04T12:00:00.000000000,16316,30947,690330,692684,48.96309280395508,8.877551078796387,48.89279174804688,9.168081283569336
Poltava,Ukraine,49.5740399,34.5702823,317847,35.97591552734377,49.04396972656252,13.06805419921875,1968-08-14T12:00:00.000000000,2089-08-06T12:00:00.000000000,54403,28043,674144,674144,49.45518493652344,34.69879531860352,49.45518493652344,34.69879531860352
Braunschweig,Germany,52.2499748,10.5000203,244715,34.45464477539065,47.45269165039065,12.998046875,1956-08-02T15:00:00.000000000,2090-08-04T12:00:00.000000000,19244,30947,582143,582142,52.337432861328125,10.5,52.337432861328125,10.333333015441896
Frankfurt,Germany,50.0999768,8.6750154,2895000,36.10222778320315,49.09743652343752,12.995208740234375,1955-08-02T15:00:00.000000000,2090-08-04T12:00:00.000000000,16316,30947,650956,653240,50.15817260742188,8.826620101928711,50.08787155151367,8.811188697814941
Szczecin,Poland,53.4203943,14.5300069,407811,34.03045043945315,47.00274047851565,12.9722900390625,1966-07-15T12:00:00.000000000,2090-08-04T15:00:00.000000000,48315,30948,548149,546056,53.46221160888672,14.599236488342283,53.53251266479492,14.455066680908203
Potsdam,Germany,52.4004049,13.0699926,218095,34.55535278320315,47.41814575195315,12.86279296875,1956-08-05T12:00:00.000000000,2090-08-04T15:00:00.000000000,19267,30948,582159,584319,52.337432861328125,13.166666984558104,52.26713562011719,13.142329216003418
Hanover,Germany,52.3669702,9.7166573,722490,34.45247802734377,47.30495605468752,12.85247802734375,1958-07-27T12:00:00.000000000,2090-08-04T12:00:00.000000000,25035,30947,577829,579982,52.47803115844727,9.53531551361084,52.40773010253906,9.684600830078123
Odessa,Ukraine,46.4919622,30.7080553,991000,37.28273925781252,50.12835083007815,12.845611572265625,1956-07-18T12:00:00.000000000,2089-08-06T12:00:00.000000000,19123,28043,772695,772695,46.57293319702149,30.53054618835449,46.57293319702149,30.53054618835449
Erfurt,Germany,50.9700529,11.0299621,203254,34.70708618164065,47.54335937500002,12.836273193359375,1955-08-02T12:00:00.000000000,2090-08-04T12:00:00.000000000,16315,30947,621641,621640,51.07205581665039,11.129032135009766,51.07205581665039,10.96774196624756
Leipzig,Germany,51.3354053,12.4099812,542529,35.33904418945315,48.07866821289065,12.7396240234375,1955-08-02T12:00:00.000000000,2090-08-04T15:00:00.000000000,16315,30948,617196,617196,51.21265411376953,12.30215835571289,51.21265411376953,12.30215835571289
Jena,Germany,50.9304429,11.5800061,104712,34.65227661132815,47.38924560546877,12.736968994140625,1955-08-02T12:00:00.000000000,2090-08-04T15:00:00.000000000,16315,30948,623876,628353,51.00175476074219,11.59212875366211,50.86116027832031,11.711230278015137
Chernivtsi,Ukraine,48.305306,25.9215596,298251,35.26275024414065,47.97872314453127,12.715972900390625,1956-08-13T12:00:00.000000000,2089-08-05T12:00:00.000000000,19331,28035,711756,711756,48.33040237426758,25.92964744567871,48.33040237426758,25.92964744567871
Stralsund,Germany,54.3004181,13.1000166,61368,33.66341552734377,46.32619628906252,12.66278076171875,1956-08-03T12:00:00.000000000,2090-08-04T12:00:00.000000000,19251,30947,525347,525346,54.23550033569336,13.1578950881958,54.23550033569336,12.98245620727539
Chemnitz,Germany,50.8299839,12.919976,302643,33.52883300781252,46.18856201171877,12.65972900390625,1950-08-03T12:00:00.000000000,2090-08-04T15:00:00.000000000,1715,30948,626120,626120,50.93145751953125,12.857142448425291,50.93145751953125,12.857142448425291
Sevastopol,Russia,44.60392525649835,33.52439491312476,379200,37.2031188964844,49.84328613281252,12.640167236328125,1956-07-20T09:00:00.000000000,2089-08-07T09:00:00.000000000,19138,28050,841307,841307,44.67486572265625,33.697998046875,44.67486572265625,33.697998046875
Kherson,Ukraine,46.6325372,32.6006649,320477,38.84133300781252,51.47796020507815,12.636627197265625,1956-07-18T12:00:00.000000000,2089-08-06T12:00:00.000000000,19123,28043,772709,775199,46.57293319702149,32.556270599365234,46.50263595581055,32.792938232421875
Coburg,Germany,50.2666075,10.9666068,61054,34.40273437500002,47.0290466308594,12.626312255859375,1955-08-02T12:00:00.000000000,2090-08-04T15:00:00.000000000,16315,30948,648689,648689,50.22846984863281,10.894737243652344,50.22846984863281,10.894737243652344
Dnipro,Ukraine,48.4819182,34.9980777,1050000,36.83513793945315,49.4459167480469,12.61077880859375,1956-07-19T09:00:00.000000000,2089-08-06T12:00:00.000000000,19130,28043,714203,699936,48.26010513305664,34.76588439941406,48.6818962097168,35.27027130126953
Lübeck,Germany,53.8703927,10.6699841,235390,33.4036804199219,45.96755371093752,12.563873291015625,1951-06-29T15:00:00.000000000,2090-08-04T12:00:00.000000000,4356,30947,533566,537706,53.95430374145508,10.793036460876465,53.81370544433594,10.751444816589355
Nakhodka,Russia,67.7503982,77.5199605,159551,28.787530517578148,41.33428344726565,12.5467529296875,1967-07-08T09:00:00.000000000,2082-08-01T09:00:00.000000000,51178,7546,206961,206962,67.66255950927734,77.42236328125,67.66255950927734,77.70186614990234
Gera,Germany,50.8703691,12.070002,104659,34.87557373046877,47.35048828125002,12.47491455078125,1955-08-02T12:00:00.000000000,2090-08-04T15:00:00.000000000,16315,30948,623878,628356,51.00175476074219,11.914132118225098,50.86116027832031,12.192513465881348
Mykolayiv,Ukraine,46.9677391,31.984342,510840,38.14116821289065,50.56752929687502,12.426361083984375,1956-07-18T12:00:00.000000000,2089-08-06T12:00:00.000000000,19123,28043,757860,757860,46.994728088378906,32.14285659790039,46.994728088378906,32.14285659790039
Tazovsky,Russia,67.4666687,78.6999918,5981,29.173028564453148,41.5465026855469,12.37347412109375,1967-07-08T09:00:00.000000000,2082-07-31T09:00:00.000000000,51178,7538,209547,209547,67.52196502685547,78.61111450195312,67.52196502685547,78.61111450195312
Aarau,Switzerland,47.3900041,8.0340036,15501,33.3641296386719,45.67461547851565,12.31048583984375,1950-08-02T15:00:00.000000000,2090-08-03T15:00:00.000000000,1708,30940,745434,745434,47.346221923828125,7.954173564910889,47.346221923828125,7.954173564910889
Solothurn,Switzerland,47.2120021,7.5369966,14853,32.1512390136719,44.46111450195315,12.30987548828125,1950-08-03T12:00:00.000000000,2090-08-03T12:00:00.000000000,1715,30939,750324,750324,47.20562362670898,7.634583950042725,47.20562362670898,7.634583950042725
Tuapse,Russia,44.1147608,39.064375,99145,33.3874450683594,45.6802917480469,12.2928466796875,1953-07-21T12:00:00.000000000,2088-07-20T15:00:00.000000000,10379,24988,859605,859605,44.18277740478516,39.1006088256836,44.18277740478516,39.1006088256836
Petrovsk Zabaykalskiy,Russia,51.2826953,108.8326745,20889,34.64583740234377,46.91887817382815,12.273040771484375,1964-08-05T09:00:00.000000000,2090-07-14T06:00:00.000000000,42642,30777,613354,617793,51.353248596191406,108.84476470947266,51.21265411376953,108.93885040283205
Voznesensk,Ukraine,47.550365,31.3333223,43996,37.65789184570315,49.88018188476565,12.2222900390625,1957-08-09T12:00:00.000000000,2089-08-06T12:00:00.000000000,22219,28043,738283,740716,47.5571174621582,31.233552932739254,47.48681640625,31.330049514770508
Sliven,Bulgaria,42.6793703,26.3300101,96368,36.35588989257815,48.54049072265627,12.184600830078125,1953-07-13T12:00:00.000000000,2089-08-07T12:00:00.000000000,10315,28051,918170,918170,42.63620376586914,26.283185958862305,42.63620376586914,26.283185958862305
Regensburg,Germany,49.0204045,12.1200248,164359,34.10344848632815,46.26351318359377,12.160064697265625,1955-08-02T12:00:00.000000000,2090-08-04T15:00:00.000000000,16315,30948,692703,692702,48.89279174804688,12.071307182312012,48.89279174804688,11.918505668640137
Brașov,Romania,45.6475354,25.6071602,311044,33.33852539062502,45.4653259277344,12.126800537109375,1956-08-14T12:00:00.000000000,2089-08-05T12:00:00.000000000,19339,28035,802785,802784,45.72934722900391,25.694005966186523,45.72934722900391,25.55204963684082
Bonn,Germany,50.7204557,7.0800223,680543,34.60933837890627,46.71303710937502,12.10369873046875,1956-08-02T15:00:00.000000000,2090-08-03T15:00:00.000000000,19244,30940,632816,632816,50.72056198120117,7.033747673034668,50.72056198120117,7.033747673034668
Fürth,Germany,49.4700153,10.9999898,237844,34.71904907226565,46.81862792968752,12.099578857421875,1955-08-02T12:00:00.000000000,2090-08-04T12:00:00.000000000,16315,30947,671672,671672,49.525482177734375,11.17241382598877,49.525482177734375,11.17241382598877
Nürnberg,Germany,49.4499907,11.0799849,737304,34.71904907226565,46.81862792968752,12.099578857421875,1955-08-02T12:00:00.000000000,2090-08-04T12:00:00.000000000,16315,30947,671672,671672,49.525482177734375,11.17241382598877,49.525482177734375,11.17241382598877
Ulm,Germany,48.4003906,9.9999991,172955,33.1612487792969,45.2509704589844,12.0897216796875,1955-08-02T12:00:00.000000000,2090-08-04T12:00:00.000000000,16315,30947,706887,711649,48.47100067138672,10.134453773498535,48.33040237426758,9.798995018005373
Brovary,Ukraine,50.4943197,30.7809012,88506,35.19719848632815,47.27224121093752,12.075042724609375,1956-08-14T09:00:00.000000000,2091-08-04T12:00:00.000000000,19338,33867,639733,639733,50.50966644287109,30.68904685974121,50.50966644287109,30.68904685974121
Białystok,Poland,53.13169570980265,23.182319226878395,291855,33.53264770507815,45.56734619140627,12.034698486328125,1953-07-30T12:00:00.000000000,2090-08-05T15:00:00.000000000,10451,30956,556608,556608,53.1810188293457,23.18181800842285,53.1810188293457,23.18181800842285
Wuppertal,Germany,51.25001,7.169991,776525,33.41167602539065,45.4461608886719,12.03448486328125,1958-07-26T12:00:00.000000000,2090-08-03T15:00:00.000000000,25027,30940,612727,617163,51.353248596191406,6.985559463500977,51.21265411376953,6.9604315757751465
Uman,Ukraine,48.7542967,30.2109102,87658,35.5751892089844,47.58132324218752,12.006134033203125,1951-08-24T12:00:00.000000000,2089-08-06T12:00:00.000000000,4803,28043,697539,697539,48.752197265625,30.30456924438477,48.752197265625,30.30456924438477
Wiesbaden,Germany,50.0803915,8.2500284,617126,35.7576843261719,47.74215087890627,11.984466552734375,1956-08-11T15:00:00.000000000,2090-08-04T15:00:00.000000000,19316,30948,657817,657817,49.94727325439453,8.310104370117188,49.94727325439453,8.310104370117188
Miercurea Cuic,Romania,46.3609981,25.5240005,42029,31.469171142578148,43.45083007812502,11.981658935546875,1950-07-14T12:00:00.000000000,2089-08-05T12:00:00.000000000,1555,28035,782637,782637,46.29174041748047,25.447284698486328,46.29174041748047,25.447284698486328
Würzburg,Germany,49.8004344,9.950028,168561,35.17937622070315,47.13189086914065,11.9525146484375,1955-08-02T12:00:00.000000000,2090-08-04T12:00:00.000000000,16315,30947,664729,664729,49.73637771606445,10.13864803314209,49.73637771606445,10.13864803314209
Dortmund,Germany,51.5299671,7.4500256,588462,34.24593505859377,46.1914001464844,11.945465087890625,1958-07-27T12:00:00.000000000,2090-08-03T15:00:00.000000000,25035,30940,603905,603905,51.63444519042969,7.363636493682861,51.63444519042969,7.363636493682861
Tulcea,Romania,45.1993457,28.7966813,92475,37.4030700683594,49.33553466796877,11.932464599609375,1956-08-14T12:00:00.000000000,2089-08-06T12:00:00.000000000,19339,28043,820645,823210,45.23725891113281,28.783151626586918,45.16695785522461,28.87850379943848
Grevenmacher,Luxembourg,49.67975296258291,6.425599376387133,3958,33.57113037109377,45.49886474609377,11.927734375,1958-07-25T15:00:00.000000000,2090-08-03T15:00:00.000000000,25020,30940,667013,667013,49.66608047485352,6.384083271026611,49.66608047485352,6.384083271026611
Komatini,Greece,41.1333031,25.4167026,45631,38.15462646484377,50.07241210937502,11.91778564453125,1956-08-13T12:00:00.000000000,2089-08-08T12:00:00.000000000,19331,28059,975962,975962,41.15992736816406,25.493562698364254,41.15992736816406,25.493562698364254
Castro,Chile,-42.4807616,-73.7623342,29926,28.896508789062523,40.80629882812502,11.9097900390625,1950-01-25T18:00:00.000000000,2083-01-15T18:00:00.000000000,197,8885,5675723,5675723,-42.49560546875,286.2794189453125,-42.49560546875,286.2794189453125
Hof,Germany,50.3170437,11.916678,56153,31.535180664062523,43.44405517578127,11.90887451171875,1955-08-02T12:00:00.000000000,2090-08-04T15:00:00.000000000,16315,30948,644147,644147,50.36906814575195,11.88380241394043,50.36906814575195,11.88380241394043
Korosten,Ukraine,50.9504159,28.6500236,72984,34.81279907226565,46.69548950195315,11.8826904296875,1956-08-13T12:00:00.000000000,2091-08-04T12:00:00.000000000,19331,33867,623982,626218,51.00175476074219,28.65831756591797,50.93145751953125,28.60714340209961
Khmelnytskyy,Ukraine,49.4249276,27.0015454,398346,34.59588012695315,46.47835693359377,11.882476806640625,1959-07-25T12:00:00.000000000,2089-08-05T12:00:00.000000000,27939,28035,678747,676418,49.3145866394043,27.015438079833984,49.384883880615234,26.90721702575684
Simferopol,Russia,44.9491543,34.0987349,358108,37.09432373046877,48.97420654296877,11.8798828125,1956-07-19T09:00:00.000000000,2089-08-06T09:00:00.000000000,19130,28042,836128,836128,44.81546401977539,33.94126892089844,44.81546401977539,33.94126892089844
Koszalin,Poland,54.2,16.1833333,107450,33.8792663574219,45.75692138671877,11.877655029296875,1956-08-05T12:00:00.000000000,2090-08-04T12:00:00.000000000,19267,30947,529473,529472,54.09490203857422,16.25242805480957,54.09490203857422,16.077669143676758
Liestal,Switzerland,47.4830011,7.7370035,12832,33.65047607421877,45.52691040039065,11.876434326171875,1955-08-02T12:00:00.000000000,2090-08-03T15:00:00.000000000,16315,30940,740557,740556,47.48681640625,7.832512378692627,47.48681640625,7.684729099273682
Düsseldorf,Germany,51.2203736,6.779989,1220000,34.94588623046877,46.82146606445315,11.875579833984375,1952-08-08T15:00:00.000000000,2090-08-03T15:00:00.000000000,7604,30940,621614,621614,51.07205581665039,6.77419376373291,51.07205581665039,6.77419376373291
Zhytomyr,Ukraine,50.2455752,28.6621675,282192,35.02565917968752,46.88628540039065,11.860626220703125,1956-08-08T12:00:00.000000000,2091-08-04T12:00:00.000000000,19291,33867,648802,648802,50.22846984863281,28.736841201782227,50.22846984863281,28.736841201782227
Itacoatiara,Brazil,-3.1400293,-58.4399836,51509,32.80758056640627,44.6680847167969,11.860504150390625,1951-09-21T18:00:00.000000000,2090-10-27T18:00:00.000000000,5029,31621,3526194,3526195,-3.1282951831817627,301.5,-3.1282951831817627,301.57257080078125
Cologne,Germany,50.9319495,6.9480586,1004000,34.96303710937502,46.82146606445315,11.858428955078125,1952-08-08T15:00:00.000000000,2090-08-03T15:00:00.000000000,7604,30940,630566,621614,50.79085922241211,6.725978851318359,51.07205581665039,6.77419376373291
Koblenz,Germany,50.3504783,7.5999906,312633,34.7662292480469,46.62233886718752,11.856109619140625,1956-08-04T12:00:00.000000000,2090-08-03T15:00:00.000000000,19259,30940,644119,644119,50.36906814575195,7.447183132171631,50.36906814575195,7.447183132171631
Mainz,Germany,49.9824725,8.2732192,184997,35.8879333496094,47.74215087890627,11.854217529296875,1956-08-11T15:00:00.000000000,2090-08-04T15:00:00.000000000,19316,30948,660114,657817,49.8769760131836,8.452174186706543,49.94727325439453,8.310104370117188
Yevpatoriya,Russia,45.1968911,33.3630692,105223,38.07711181640627,49.9298034667969,11.852691650390625,1956-07-19T12:00:00.000000000,2089-08-07T12:00:00.000000000,19131,28051,818118,818117,45.30755615234375,33.46875,45.30755615234375,33.328125
Strasbourg,France,48.5799662,7.7500073,439972,36.25954589843752,48.0947204589844,11.835174560546875,1955-08-02T15:00:00.000000000,2090-08-04T12:00:00.000000000,16316,30947,702124,702124,48.61159896850586,7.892074108123779,48.61159896850586,7.892074108123779
Bistrița,Romania,47.1380041,24.5130036,81318,34.10018310546877,45.9078308105469,11.807647705078125,1955-08-08T12:00:00.000000000,2089-08-05T12:00:00.000000000,16363,28035,752891,752891,47.13532257080078,24.47882652282715,47.13532257080078,24.47882652282715
Shumen,Bulgaria,43.2700061,26.9293534,87283,37.59523925781252,49.40230712890627,11.80706787109375,1953-07-13T12:00:00.000000000,2089-08-06T12:00:00.000000000,10315,28043,896620,896621,43.19859313964844,26.865671157836918,43.19859313964844,27.0
Tiraspol,Moldova,46.8530949,29.639989,157000,38.15139160156252,49.93959960937502,11.7882080078125,1956-08-14T12:00:00.000000000,2089-08-06T12:00:00.000000000,19339,28043,765249,765249,46.78382873535156,29.80613899230957,46.78382873535156,29.80613899230957
Heidelberg,Germany,49.4199925,8.6999751,426590,35.85323486328127,47.64003906250002,11.78680419921875,1956-08-11T15:00:00.000000000,2090-08-04T15:00:00.000000000,19316,30948,671655,678628,49.525482177734375,8.534482955932617,49.3145866394043,8.644940376281738
Drobeta-Turnu Severin,Romania,44.6458911,22.6658927,106578,38.02120361328127,49.80266723632815,11.781463623046875,1956-08-12T12:00:00.000000000,2089-08-08T12:00:00.000000000,19323,28059,846424,846424,44.534271240234375,22.67281150817871,44.534271240234375,22.67281150817871
Kryvyy Rih,Ukraine,47.9283264,33.3449825,652380,37.7885681152344,49.57000122070315,11.78143310546875,1956-07-19T12:00:00.000000000,2089-08-06T12:00:00.000000000,19131,28043,728608,728607,47.83831024169922,33.37748336791992,47.83831024169922,33.228477478027344
Kamyanets-Podilskyy,Ukraine,48.684301,26.5808992,114658,36.01748046875002,47.7980895996094,11.780609130859375,1956-08-14T12:00:00.000000000,2089-08-05T12:00:00.000000000,19339,28035,702247,702247,48.61159896850586,26.55986595153809,48.61159896850586,26.55986595153809
Münster,Germany,51.9704053,7.6200411,270184,35.3211608886719,47.09719238281252,11.776031494140625,1958-07-27T12:00:00.000000000,2090-08-03T15:00:00.000000000,25035,30940,597330,592967,51.845340728759766,7.56855583190918,51.985939025878906,7.761467933654785
Izmayil,Ukraine,45.3503443,28.8373506,83194,37.72771606445315,49.4908386230469,11.76312255859375,1956-08-12T12:00:00.000000000,2089-08-06T12:00:00.000000000,19323,28043,815529,815529,45.37785339355469,28.873239517211918,45.37785339355469,28.873239517211918
Târgoviște,Romania,44.9379991,25.4590025,88435,36.10250244140627,47.86333618164065,11.760833740234375,1953-07-13T12:00:00.000000000,2089-08-06T12:00:00.000000000,10315,28043,833483,833483,44.8857650756836,25.4953556060791,44.8857650756836,25.4953556060791
Vaslui,Romania,46.6333291,27.7333386,69225,36.19512329101565,47.95220336914065,11.757080078125,1956-08-14T12:00:00.000000000,2089-08-05T12:00:00.000000000,19339,28035,770192,770191,46.64323425292969,27.826086044311523,46.64323425292969,27.68115997314453
Montana,Bulgaria,43.414002,23.2370016,47445,37.84404907226565,49.5976501464844,11.75360107421875,1959-07-29T12:00:00.000000000,2089-08-09T12:00:00.000000000,27971,28067,885912,888576,43.47978973388672,23.243244171142575,43.40948867797852,23.20839500427246
Kharkiv,Ukraine,50.0019288,36.2480789,1461000,36.51152954101565,48.26455078125002,11.753021240234375,1959-08-03T12:00:00.000000000,2089-08-06T12:00:00.000000000,28011,28043,662591,662594,49.806678771972656,36.09375,49.806678771972656,36.5625
Duisburg,Germany,51.4299732,6.7500166,1276757,34.89852294921877,46.6403747558594,11.741851806640625,1952-08-08T15:00:00.000000000,2090-08-03T15:00:00.000000000,7604,30940,608304,617161,51.49384689331055,6.5217390060424805,51.21265411376953,6.636690616607666
Bielefeld,Germany,52.0299882,8.5300114,331906,34.04110107421877,45.77300415039065,11.731903076171875,1958-07-27T12:00:00.000000000,2090-08-04T12:00:00.000000000,25035,30947,595151,592971,51.91564178466797,8.406593322753906,51.985939025878906,8.422018051147461
Bern,Switzerland,46.9166828,7.4669755,275329,33.69069824218752,45.41805419921877,11.72735595703125,1950-08-02T15:00:00.000000000,2090-08-04T12:00:00.000000000,1708,30947,757690,757690,46.994728088378906,7.305194854736328,46.994728088378906,7.305194854736328
Chernihiv,Ukraine,51.5049298,31.3015413,307684,34.26021728515627,45.94777832031252,11.68756103515625,1956-08-13T12:00:00.000000000,2091-08-04T12:00:00.000000000,19331,33867,606251,610665,51.56414794921875,31.19782257080078,51.42354965209961,31.41048812866211
Mulhouse,France,47.7504045,7.34998,215454,35.9717956542969,47.64547119140627,11.673675537109375,1955-08-02T15:00:00.000000000,2090-08-03T15:00:00.000000000,16316,30940,728433,728434,47.83831024169922,7.301324367523193,47.83831024169922,7.450331211090088
Diekirch,Luxembourg,49.8833011,6.1667016,6242,33.2382751464844,44.8953796386719,11.6571044921875,1963-08-20T15:00:00.000000000,2090-08-03T15:00:00.000000000,39836,30940,660100,660100,49.8769760131836,6.26086950302124,49.8769760131836,6.26086950302124
Karabük,Turkey,41.2000033,32.600015,128564,36.7582946777344,48.39602050781252,11.637725830078125,1968-08-13T12:00:00.000000000,2091-08-08T12:00:00.000000000,54395,33899,976018,976018,41.15992736816406,32.703861236572266,41.15992736816406,32.703861236572266
Regina,Canada,50.450033,-104.6170099,176183,38.39705810546877,50.0239196777344,11.626861572265625,1952-08-06T21:00:00.000000000,2090-08-04T21:00:00.000000000,7590,30950,643412,638882,50.43936538696289,255.23809814453125,50.57996368408203,255.1858367919922
Khilok,Russia,51.3500039,110.4500435,10627,35.54891357421877,47.17302856445315,11.624114990234375,1952-07-20T06:00:00.000000000,2090-07-14T06:00:00.000000000,7449,30777,613364,613364,51.353248596191406,110.46931457519533,51.353248596191406,110.46931457519533
Zürich,Switzerland,47.3819337,8.5480643,1108000,33.60866699218752,45.22738037109377,11.61871337890625,1955-08-02T12:00:00.000000000,2090-08-04T12:00:00.000000000,16315,30947,742996,742996,47.41651916503906,8.26229476928711,47.41651916503906,8.26229476928711
Zagreb,Croatia,45.8000067,15.9999947,722526,38.01519165039065,49.62578735351565,11.610595703125,1956-08-13T15:00:00.000000000,2088-07-28T15:00:00.000000000,19332,25052,802717,802718,45.72934722900391,16.0410099029541,45.72934722900391,16.182966232299805
Kyiv,Ukraine,50.4353132,30.5146821,2709000,35.8830505371094,47.48980102539065,11.60675048828125,1956-08-14T12:00:00.000000000,2091-08-04T12:00:00.000000000,19339,33867,648814,637473,50.22846984863281,30.63157844543457,50.57996368408203,30.74336242675781
Biel,Switzerland,47.16659,7.2500378,78708,32.63021240234377,44.2353454589844,11.605133056640625,1950-08-02T15:00:00.000000000,2090-08-03T12:00:00.000000000,1708,30939,752774,752774,47.13532257080078,7.328990459442139,47.13532257080078,7.328990459442139
Edirne,Turkey,41.6704397,26.5699955,126470,39.1291442871094,50.72222290039065,11.59307861328125,1957-07-19T12:00:00.000000000,2089-08-07T12:00:00.000000000,22051,28051,956509,959276,41.65201950073242,26.661849975585938,41.58172225952149,26.493507385253903
Nizhyn,Ukraine,51.0540788,31.8902909,116288,35.61538085937502,47.20589599609377,11.59051513671875,1956-08-14T12:00:00.000000000,2091-08-04T12:00:00.000000000,19339,33867,626238,624001,50.93145751953125,31.821428298950195,51.00175476074219,31.71735191345215
Luxembourg,Luxembourg,49.6116604,6.1300028,107260,33.84200439453127,45.4320007324219,11.589996337890625,1952-08-08T15:00:00.000000000,2090-08-03T15:00:00.000000000,7604,30940,664702,671640,49.73637771606445,5.927209854125977,49.525482177734375,6.206896781921387
Cherkasy,Ukraine,49.4347203,32.0709,297568,36.74859008789065,48.3299499511719,11.58135986328125,1951-08-24T12:00:00.000000000,2089-08-06T09:00:00.000000000,4803,28042,671806,678779,49.525482177734375,31.965517044067383,49.3145866394043,31.955402374267575
Saarbrücken,Germany,49.2503904,6.9700032,770001,34.51357421875002,46.09169921875002,11.578125,1958-07-26T12:00:00.000000000,2090-08-03T15:00:00.000000000,25027,30940,678616,680950,49.3145866394043,6.792452812194824,49.244285583496094,7.089041233062744
Mannheim,Germany,49.5003752,8.470015,2362000,36.58028564453127,48.1426940917969,11.562408447265625,1956-08-11T15:00:00.000000000,2090-08-04T15:00:00.000000000,19316,30948,669338,669338,49.59577941894531,8.393782615661621,49.59577941894531,8.393782615661621
Sfintu-Gheorghe,Romania,45.8679961,25.7930015,60677,33.69246826171877,45.25151977539065,11.559051513671875,1956-08-14T12:00:00.000000000,2089-08-05T12:00:00.000000000,19339,28035,800253,800253,45.79964828491211,25.734596252441406,45.79964828491211,25.734596252441406
Nikopol,Ukraine,47.5665914,34.4062097,130500,38.01278076171877,49.5712829589844,11.558502197265625,1956-07-19T12:00:00.000000000,2089-08-06T12:00:00.000000000,19131,28043,733451,733451,47.697715759277344,34.30693054199219,47.697715759277344,34.30693054199219
Maués,Brazil,-3.3896264,-57.7200275,32561,34.52153930664065,46.06936035156252,11.547821044921875,1951-09-21T18:00:00.000000000,2090-10-28T18:00:00.000000000,5029,31629,3541062,3541062,-3.339191436767578,302.231201171875,-3.339191436767578,302.231201171875
Karlsruhe,Germany,48.9999923,8.3999934,377487,36.14254150390627,47.6889587402344,11.546417236328125,1955-08-02T15:00:00.000000000,2090-08-04T15:00:00.000000000,16316,30948,687980,685635,49.033390045166016,8.586030960083008,49.10369110107422,8.447098731994629
Stara Zagora,Bulgaria,42.4231328,25.6227148,143431,38.4728942871094,50.01882324218752,11.545928955078125,1956-08-13T12:00:00.000000000,2089-08-07T12:00:00.000000000,19331,28051,929039,929039,42.35500717163086,25.733137130737305,42.35500717163086,25.733137130737305
Focșani,Romania,45.6965505,27.186547,105112,37.58147583007815,49.11712036132815,11.53564453125,1956-08-14T12:00:00.000000000,2089-08-05T12:00:00.000000000,19339,28035,800264,800264,45.79964828491211,27.2985782623291,45.79964828491211,27.2985782623291
Shostka,Ukraine,51.8734086,33.4796512,96825,34.04854736328127,45.58342895507815,11.534881591796875,1956-08-14T09:00:00.000000000,2091-08-04T12:00:00.000000000,19338,33867,597487,597487,51.845340728759766,33.40036392211914,51.845340728759766,33.40036392211914
Pitești,Romania,44.8563176,24.8758353,171021,36.4073425292969,47.94085083007815,11.53350830078125,1967-08-15T12:00:00.000000000,2089-08-06T12:00:00.000000000,51483,28043,838652,838652,44.74516677856445,25.0,44.74516677856445,25.0
Khaskovo,Bulgaria,41.9437822,25.5632869,79699,38.73281250000002,50.26201782226565,11.529205322265625,1956-08-13T12:00:00.000000000,2089-08-07T12:00:00.000000000,19331,28051,942719,942719,42.00351333618164,25.54585075378418,42.00351333618164,25.54585075378418
Metz,France,49.1203467,6.1800256,409186,34.83953247070315,46.35781250000002,11.518280029296875,1950-08-02T15:00:00.000000000,2090-08-03T15:00:00.000000000,1708,30940,687964,687965,49.033390045166016,6.132879257202148,49.033390045166016,6.286201000213623
Plovdiv,Bulgaria,42.1539761,24.7539823,340494,39.0106140136719,50.49385986328127,11.483245849609375,1953-07-14T12:00:00.000000000,2089-08-08T12:00:00.000000000,10323,28059,934491,934493,42.21440887451172,24.605262756347656,42.21440887451172,24.86842155456543
Essen,Germany,51.4499978,7.0166154,1742135,34.8052917480469,46.28359375000002,11.478302001953125,1958-07-26T12:00:00.000000000,2090-08-03T15:00:00.000000000,25027,30940,608306,603903,51.49384689331055,6.84782600402832,51.63444519042969,7.03636360168457
Nancy,France,48.6836808,6.2000244,268976,34.77825317382815,46.24233398437502,11.464080810546875,1950-08-02T15:00:00.000000000,2090-08-03T15:00:00.000000000,1708,30940,697381,697381,48.752197265625,6.243654727935791,48.752197265625,6.243654727935791
Berlin,Germany,52.5237645,13.3996028,3406000,35.99880371093752,47.4608093261719,11.462005615234375,1955-08-02T15:00:00.000000000,2090-08-04T15:00:00.000000000,16316,30948,577853,577853,52.47803115844727,13.550186157226562,52.47803115844727,13.550186157226562
Lgov,Russia,51.6947632,35.2743737,23500,34.3481384277344,45.79317626953127,11.445037841796875,1963-08-08T12:00:00.000000000,2089-08-06T12:00:00.000000000,39739,28043,601879,601879,51.70474243164063,35.24590301513672,51.70474243164063,35.24590301513672
